,Player ID,Name,Last_Name,Team,Position,Cost_Today,Total Points,Form,Points/Game,xGi,xGc,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Transfers Out GW,Transfers in GW,Influence,Creativity,Threat,ICT Index,GW1,GW2,GW3,GW4,GW5,GW6,CGW,NGW,NGW2,NGW3,NGW4,NGW5,Diff_Score_1_GW,Diff_Score_2_GW,Diff_Score_3_GW,Diff_Score_4_GW,Diff_Score_5_GW,FDI_1,FDI_2,FDI_3,FDI_4,FDI_5,Initial Cost
520,518,Flynn,Downes,Southampton,MID,50,2,2,2,0.21,0.25,0.1,0,0,0,2,0,12,1,90,0,0,0,0,0,0,0,19.4,43.3,7,7,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.5,0.3333,0.25,0.1818,0.1538,50
521,584,Ben,Díaz,Southampton,MID,55,1,1,1,0.42,0.32,0.8,0,0,0,1,0,-2,1,70,0,0,0,0,0,0,0,2.6,14,16,3.3,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.25,0.1667,0.125,0.0909,0.0769,55
522,608,Tyler,Dibling,Southampton,MID,45,1,1,1,0.09,0,0.1,0,0,0,1,0,6,0,20,0,0,0,0,0,0,0,2.8,12.3,0,1.5,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.25,0.1667,0.125,0.0909,0.0769,45
523,623,Mateus Gonçalo,Fernandes,Southampton,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,50
524,462,Kamaldeen,Kamaldeen,Southampton,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0,0,0,0,0,50
525,474,Sugawara,Sugawara,Southampton,DEF,45,1,1,1,0.44,0.5,0.2,0,0,0,1,0,6,1,45,0,0,0,0,0,0,0,6,15.1,2,2.3,NEW (A),NFO (H),BRE (A),MUN (H),IPS (H),BOU (A),4,2,2,3,2,2,4,6,8,11,13,0.25,0.1667,0.125,0.0909,0.0769,45
526,82,Dominic,Solanke,Spurs,FWD,75,2,2,2,0.49,1.02,29,0,0,0,2,0,17,1,90,0,0,0,0,0,0,0,19,15.3,61,9.5,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,1,0.5,0.25,0.1538,0.1333,75
527,478,Ashley,Phillips,Spurs,DEF,40,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,40
528,479,Brandon,Austin,Spurs,GK,40,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,40
529,480,Rodrigo,Bentancur,Spurs,MID,50,1,1,1,0.37,1.05,0.2,0,0,0,1,0,15,1,77,0,0,0,0,0,0,0,9.8,4.8,29,4.4,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0.5,0.25,0.125,0.0769,0.0667,50
530,481,Lucas,Bergvall,Spurs,MID,45,1,1,1,1.5,0.9,0.9,0,0,0,1,0,9,0,12,0,0,0,0,0,0,0,11.8,19.4,5,3.6,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0.5,0.25,0.125,0.0769,0.0667,45
531,482,Yves,Bissouma,Spurs,MID,50,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,50
532,484,Ben,Davies,Spurs,DEF,45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,45
533,485,Alfie,Devine,Spurs,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,45
534,486,Radu,Dragusin,Spurs,DEF,45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,45
535,487,Emerson,Royal,Spurs,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,45
536,488,Fraser,Forster,Spurs,GK,45,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,45
537,489,Archie,Gray,Spurs,MID,50,1,1,1,0.08,0.9,0.3,0,0,0,1,0,1,0,12,0,0,0,0,0,0,0,6.6,1.5,0,0.8,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0.5,0.25,0.125,0.0769,0.0667,50
538,490,Pierre-Emile,Højbjerg,Spurs,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,50
539,491,Brennan,Johnson,Spurs,MID,65,2,2,2,0.23,1.05,0.7,0,0,0,2,0,8,1,77,0,0,0,0,0,0,0,13.6,14.4,31,5.9,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,1,0.5,0.25,0.1538,0.1333,65
540,492,Dejan,Kulusevski,Spurs,MID,65,1,1,1,1.39,0.98,2.3,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,2.4,1.3,22,2.6,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0.5,0.25,0.125,0.0769,0.0667,65
541,493,Giovani,Lo Celso,Spurs,MID,50,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,50
542,494,James,Maddison,Spurs,MID,75,5,5,5,1.15,1.04,5,0,1,0,5,0,25,1,78,0,0,0,0,0,0,0,31.6,52.8,15,9.9,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,2.5,1.25,0.625,0.3846,0.3333,75
543,495,Pedro,Porro,Spurs,DEF,55,9,9,9,0.41,0.96,33.7,1,0,0,9,0,28,1,90,0,0,0,0,0,0,0,50,59.3,21,13,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,4.5,2.25,1.125,0.6923,0.6,55
544,496,Sergio,Reguilón,Spurs,DEF,45,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,45
545,498,Cristian,Romero,Spurs,DEF,50,2,2,2,0.12,1.02,5.2,0,0,0,2,0,13,1,90,0,0,0,0,0,0,0,13.6,2.9,4,2.1,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,1,0.5,0.25,0.1538,0.1333,50
546,499,Pape Matar,Sarr,Spurs,MID,50,2,2,2,0.06,1.05,0.3,0,0,0,2,0,12,1,77,0,0,0,0,0,0,0,7,15.6,6,2.9,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,1,0.5,0.25,0.1538,0.1333,50
547,500,Dane,Scarlett,Spurs,FWD,45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,45
548,502,Manor,Solomon,Spurs,MID,55,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,55
549,504,Djed,Spence,Spurs,DEF,45,1,1,1,0,5.4,0.1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1.8,1.1,0,0.3,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0.5,0.25,0.125,0.0769,0.0667,45
550,505,Destiny,Udogie,Spurs,DEF,50,2,2,2,0.06,1.02,3.8,0,0,0,2,0,2,1,90,0,0,0,0,0,0,0,15.6,7.8,10,3.3,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,1,0.5,0.25,0.1538,0.1333,50
551,506,Micky,Van de Ven,Spurs,DEF,45,2,2,2,0.02,1.02,6.5,0,0,0,2,0,12,1,90,0,0,0,0,0,0,0,15,3.3,0,1.8,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,1,0.5,0.25,0.1538,0.1333,45
552,507,Alejo,Veliz,Spurs,FWD,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,50
553,508,Guglielmo,Vicario,Spurs,GK,50,2,2,2,0,1.02,4.1,0,0,0,2,0,16,1,90,0,0,2,0,0,0,0,26,0,0,2.6,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,1,0.5,0.25,0.1538,0.1333,50
554,509,Timo,Werner,Spurs,MID,65,1,1,1,0.15,0.9,0.3,0,0,0,1,0,3,0,12,0,0,0,0,0,0,0,2.2,5.8,4,1.2,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0.5,0.25,0.125,0.0769,0.0667,65
555,510,Alfie,Whiteman,Spurs,GK,40,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,40
556,609,Will,Lankshear,Spurs,FWD,45,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,45
557,610,Mikey,Moore,Spurs,MID,45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,45
558,612,Wilson,Odobert,Spurs,MID,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,55
559,483,Bryan,Bryan,Spurs,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0,0,0,0,0,50
560,497,Richarlison,Richarlison,Spurs,FWD,70,1,1,1,17.1,5.4,1.1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,1,7,0.7,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,0.5,0.25,0.125,0.0769,0.0667,70
561,503,Son,Heung-min,Spurs,MID,100,2,2,2,0.33,0.96,9.3,0,0,0,2,0,18,1,90,0,0,0,0,0,0,0,12.6,32.2,22,6.7,LEI (A),EVE (H),NEW (A),ARS (H),BRE (H),MUN (A),2,2,4,5,2,3,2,4,8,13,15,1,0.5,0.25,0.1538,0.1333,100
562,388,Aaron,Wan-Bissaka,West Ham,DEF,45,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,45
563,511,Edson,Álvarez,West Ham,MID,50,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,50
564,512,Michail,Antonio,West Ham,FWD,55,2,2,2,0.19,2.2,1.5,0,0,0,2,0,4,1,72,0,0,0,0,0,0,0,0,0.4,11,0.8,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.6667,0.3333,0.1818,0.1429,0.1176,55
565,513,Alphonse,Areola,West Ham,GK,45,1,1,1,0,2.03,9.5,0,0,0,1,0,5,2,90,0,0,1,0,0,0,0,10,0,0,1,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.3333,0.1667,0.0909,0.0714,0.0588,45
566,514,Jarrod,Bowen,West Ham,MID,75,2,2,2,0.09,2.2,6.8,0,0,0,2,0,3,1,72,0,0,0,0,0,0,0,4.6,16.8,2,2.3,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.6667,0.3333,0.1818,0.1429,0.1176,75
567,515,Maxwel,Cornet,West Ham,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,50
568,516,Vladimír,Coufal,West Ham,DEF,45,1,1,1,0.11,2.1,0.8,0,0,0,1,0,-1,2,84,0,0,0,0,0,0,0,18,15.2,0,3.3,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.3333,0.1667,0.0909,0.0714,0.0588,45
569,517,Aaron,Cresswell,West Ham,DEF,40,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,40
570,519,George,Earthy,West Ham,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,45
571,521,Łukasz,Fabianski,West Ham,GK,40,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,40
572,522,Wes,Foderingham,West Ham,GK,45,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,45
573,523,Danny,Ings,West Ham,FWD,50,1,1,1,4.5,1.26,1.1,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,3.2,0.3,17,2.1,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.3333,0.1667,0.0909,0.0714,0.0588,50
574,524,Max,Kilman,West Ham,DEF,45,1,1,1,0.07,2.03,0.8,0,0,0,1,0,9,2,90,0,0,0,0,0,0,0,31.2,11.3,2,4.5,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.3333,0.1667,0.0909,0.0714,0.0588,45
575,525,Mohammed,Kudus,West Ham,MID,65,2,2,2,0.55,2.03,8.3,0,0,0,2,0,11,2,90,0,0,0,0,0,0,0,7.6,27.5,22,5.7,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.6667,0.3333,0.1818,0.1429,0.1176,65
576,526,Luis,Guilherme,West Ham,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,50
577,527,Lucas,Paquetá,West Ham,MID,60,6,6,6,1.02,2.17,2.2,1,0,0,6,0,21,1,73,0,0,0,0,0,0,0,40.4,17,17,7.4,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,2,1,0.5455,0.4286,0.3529,60
578,528,Konstantinos,Mavropanos,West Ham,DEF,45,1,1,1,0.02,2.03,0.1,0,0,0,1,0,13,2,90,0,0,0,0,0,0,0,27.8,0.9,2,3.1,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.3333,0.1667,0.0909,0.0714,0.0588,45
579,529,Nayef,Aguerd,West Ham,DEF,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,45
580,530,Tomáš,Souček,West Ham,MID,50,5,5,5,1.22,2.03,2.5,0,1,0,5,0,8,2,90,0,0,0,0,0,0,0,3.4,20.8,35,5.9,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,1.6667,0.8333,0.4545,0.3571,0.2941,50
581,531,James,Ward-Prowse,West Ham,MID,65,1,1,1,0,1.52,1.7,0,0,0,1,0,3,1,16,0,0,0,0,0,0,0,3.4,1.4,0,0.5,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.3333,0.1667,0.0909,0.0714,0.0588,65
582,532,Kurt,Zouma,West Ham,DEF,45,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,45
583,576,Andy,Irving,West Ham,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0,0,0,0,0,50
584,587,Crysencio,Summerville,West Ham,MID,60,1,1,1,0.9,1.43,0.9,0,0,0,1,0,9,1,17,0,0,0,0,0,0,0,8.2,29.4,6,4.4,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.3333,0.1667,0.0909,0.0714,0.0588,60
585,588,Guido,Rodríguez,West Ham,MID,50,2,2,2,0.05,2.1,0.1,0,0,0,2,0,15,2,84,0,0,0,0,0,0,0,5.6,1.9,1,0.9,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.6667,0.3333,0.1818,0.1429,0.1176,50
586,589,Niclas,Füllkrug,West Ham,FWD,70,1,1,1,0,1.43,3.8,0,0,0,1,0,2,1,17,0,0,0,0,0,0,0,1.2,0.4,0,0.2,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.3333,0.1667,0.0909,0.0714,0.0588,70
587,591,Jean-Clair,Todibo,West Ham,DEF,45,1,1,1,0,1.26,0.5,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,3,0,0,0.3,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.3333,0.1667,0.0909,0.0714,0.0588,45
588,520,Emerson,Emerson,West Ham,DEF,45,1,1,1,0.06,2.03,0.7,0,0,0,1,0,5,2,90,0,0,0,0,0,0,0,6.6,2.5,17,2.6,AVL (H),CRY (A),MCI (H),FUL (A),CHE (H),BRE (A),3,3,5,3,3,2,3,6,11,14,17,0.3333,0.1667,0.0909,0.0714,0.0588,45
589,533,Rayan,Aït-Nouri,Wolves,DEF,45,1,1,1,0.04,1.34,2.3,0,0,0,1,0,6,2,83,0,0,0,0,0,0,0,9,3.5,1,1.4,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.2,0.125,0.1,0.0769,0.0588,45
590,534,Boubacar,Traore,Wolves,MID,50,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,50
591,535,Jean-Ricner,Bellegarde,Wolves,MID,50,1,1,1,0.11,1.59,0,0,0,0,1,0,2,1,56,0,0,0,0,0,0,0,0,1.3,1,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.2,0.125,0.1,0.0769,0.0588,50
592,536,Daniel,Bentley,Wolves,GK,40,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,40
593,537,Francisco Jorge,Chiquinho,Wolves,MID,45,1,1,1,0.75,0,0.2,0,0,0,1,0,4,0,6,0,0,0,0,0,0,0,3,14.3,2,1.9,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.2,0.125,0.1,0.0769,0.0588,45
594,538,Tawanda,Chirewa,Wolves,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,45
595,539,Leon,Chiwome,Wolves,FWD,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,45
596,540,Luke,Cundle,Wolves,MID,45,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,45
597,541,Matheus,Cunha,Wolves,FWD,65,1,1,1,0.21,0.68,2,0,0,0,1,0,9,1,33,0,0,0,0,0,0,0,13.8,16.2,17,4.7,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.2,0.125,0.1,0.0769,0.0588,65
598,542,Craig,Dawson,Wolves,DEF,45,1,1,1,0,0,0.2,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,2.4,0,0,0.2,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.2,0.125,0.1,0.0769,0.0588,45
599,543,Matt,Doherty,Wolves,DEF,45,1,1,1,0.09,1.24,0.2,0,0,0,1,0,7,2,90,0,0,0,0,0,0,0,12.2,2.7,9,2.4,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.2,0.125,0.1,0.0769,0.0588,45
600,544,Tommy,Doyle,Wolves,MID,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,50
601,545,Fabio,Silva,Wolves,FWD,50,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,50
602,546,Nathan,Fraser,Wolves,FWD,45,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,45
603,547,Enso,Gonzalez,Wolves,MID,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,45
604,548,Gonçalo Manuel,Guedes,Wolves,MID,55,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,55
605,549,Hugo,Bueno,Wolves,DEF,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0,0,0,0,0,45
606,550,Hwang,Hee Chan,Wolves,MID,65,2,2,2,0.11,1.24,0.9,0,0,0,2,0,14,2,90,0,0,0,0,0,0,0,6,16.3,4,2.6,ARS (A),CHE (H),NFO (A),NEW (H),AVL (A),LIV (H),5,3,2,3,4,4,5,8,10,13,17,0.4,0.25,0.2,0.1538,0.1176,65
